Serial No.,Session ID:,Timestamp (UTC),Country,Age,Gender,Education,Education Type,Mood,Tiredness,Interests,Selection,Time,File Name,URL,Video_ID,Browser,Screen Size,OS,Height,Width,FPS,Aspect Ratio,Bitrate (Kbps),File Size (MB),PROLIFIC_PID
1819,70e22db25d4f3b5b65881074090e7746,"Wednesday 19th of March 2025 11:18:08 AM UTC",Belgium,"19 to 30",Female,GCSEs,"Engineering and Technology","Neutral (0)",Low,Art,Fair,"1100 ms",config.xlsx,S_20_V80_30.mp4,45,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,5419,12.95,5740a28872b4fb000f09a95b
1820,70e22db25d4f3b5b65881074090e7746,"Wednesday 19th of March 2025 11:18:35 AM UTC",Belgium,"19 to 30",Female,GCSEs,"Engineering and Technology","Neutral (0)",Low,Art,Poor,"800 ms",config.xlsx,S_1_V80_30.mp4,2,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,2233,6.56,5740a28872b4fb000f09a95b
1821,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:18:43 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"2600 ms",config.xlsx,L_13_V80_30.mp4,69,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,5609,40.16,610c6c0904a537eaadf52096
1822,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:19:21 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Excellent,"13700 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,23450,56.05,610c6c0904a537eaadf52096
1823,70e22db25d4f3b5b65881074090e7746,"Wednesday 19th of March 2025 11:19:37 AM UTC",Belgium,"19 to 30",Female,GCSEs,"Engineering and Technology","Neutral (0)",Low,Art,Bad,"700 ms",config.xlsx,L_4_V30_80.mp4,63,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,918,6.57,5740a28872b4fb000f09a95b
1824,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:20:24 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"1100 ms",config.xlsx,L_1_V80_30.mp4,61,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,3309,23.86,610c6c0904a537eaadf52096
1825,70e22db25d4f3b5b65881074090e7746,"Wednesday 19th of March 2025 11:20:40 AM UTC",Belgium,"19 to 30",Female,GCSEs,"Engineering and Technology","Neutral (0)",Low,Art,Fair,"1700 ms",config.xlsx,L_26_V100_50.mp4,78,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,42794,306.39,5740a28872b4fb000f09a95b
1826,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:21:29 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"1800 ms",config.xlsx,L_8_V100_50.mp4,66,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,17100,122.43,610c6c0904a537eaadf52096
1827,70e22db25d4f3b5b65881074090e7746,"Wednesday 19th of March 2025 11:21:44 AM UTC",Belgium,"19 to 30",Female,GCSEs,"Engineering and Technology","Neutral (0)",Low,Art,Poor,"1600 ms",config.xlsx,L_23_V50_100.mp4,76,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,53,16:9,22404,160.40,5740a28872b4fb000f09a95b
1828,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:21:58 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"1700 ms",config.xlsx,S_1_V30_80.mp4,1,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,2067,6.07,610c6c0904a537eaadf52096
1829,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:22:25 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Excellent,"3400 ms",config.xlsx,S_20_V50_100.mp4,46,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,24731,59.12,610c6c0904a537eaadf52096
1830,70e22db25d4f3b5b65881074090e7746,"Wednesday 19th of March 2025 11:22:41 AM UTC",Belgium,"19 to 30",Female,GCSEs,"Engineering and Technology","Neutral (0)",Low,Art,Fair,"1800 ms",config.xlsx,L_10_V30_80.mp4,67,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,5236,33.82,5740a28872b4fb000f09a95b
1831,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:22:50 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Excellent,"2700 ms",config.xlsx,S_8_V100_50.mp4,19,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,24218,57.89,610c6c0904a537eaadf52096
1832,70e22db25d4f3b5b65881074090e7746,"Wednesday 19th of March 2025 11:23:04 AM UTC",Belgium,"19 to 30",Female,GCSEs,"Engineering and Technology","Neutral (0)",Low,Art,Fair,"1700 ms",config.xlsx,S_13_V80_30.mp4,30,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,30,16:9,2970,7.10,5740a28872b4fb000f09a95b
1833,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:23:50 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"3300 ms",config.xlsx,L_25_V80_30.mp4,77,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,1556,10.05,610c6c0904a537eaadf52096
1834,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:24:07 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"900 ms",config.xlsx,S_25_V30_80.mp4,57,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,1441,2.33,610c6c0904a537eaadf52096
1835,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:24:42 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"16900 ms",config.xlsx,S_26_V50_100.mp4,59,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,20970,35.28,610c6c0904a537eaadf52096
1836,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:25:06 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"900 ms",config.xlsx,S_24_V50_100.mp4,55,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,10240,24.48,610c6c0904a537eaadf52096
1837,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:25:35 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Excellent,"1000 ms",config.xlsx,S_1_V100_50.mp4,3,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,11622,34.12,610c6c0904a537eaadf52096
1838,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:25:59 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"2500 ms",config.xlsx,S_17_V80_30.mp4,40,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,7438,17.78,610c6c0904a537eaadf52096
1839,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:27:06 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Excellent,"3300 ms",config.xlsx,L_23_V50_100.mp4,76,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,22404,160.40,610c6c0904a537eaadf52096
1840,62ed2000a7a1d3951f29b1e965a27a92,"Wednesday 19th of March 2025 11:27:52 AM UTC",Mexico,"19 to 30",Female,Undergraduate,"Engineering and Technology","Neutral (0)",Medium,Art,Good,"22900 ms",config.xlsx,S_14_V100_50.mp4,33,"Chrome 134.0.0.0","2048 X 1280",Windows,1080,1920,60,16:9,23189,55.43,610c6c0904a537eaadf52096
1841,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:31:55 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"4200 ms",config.xlsx,L_4_V30_80.mp4,63,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,918,6.57,5c5cad3e4ee81200018eafe2
1842,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:32:20 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"3800 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23450,56.05,5c5cad3e4ee81200018eafe2
1843,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:32:45 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"3500 ms",config.xlsx,S_14_V50_100.mp4,32,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,21543,51.50,5c5cad3e4ee81200018eafe2
1844,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:33:09 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Fair,"3200 ms",config.xlsx,S_12_V30_80.mp4,27,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3583,8.56,5c5cad3e4ee81200018eafe2
1845,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:33:33 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"3100 ms",config.xlsx,S_9_V50_100.mp4,22,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,21809,52.13,5c5cad3e4ee81200018eafe2
1846,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:34:19 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"1500 ms",config.xlsx,L_5_V50_100.mp4,64,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3949,20.07,5c5cad3e4ee81200018eafe2
1847,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:35:21 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Bad,"1700 ms",config.xlsx,L_28_V30_80.mp4,79,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5702,40.83,5c5cad3e4ee81200018eafe2
1848,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:35:48 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1200 ms",config.xlsx,S_1_V30_80.mp4,1,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2067,6.07,5c5cad3e4ee81200018eafe2
1849,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:36:10 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"800 ms",config.xlsx,S_24_V50_100.mp4,55,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,10240,24.48,5c5cad3e4ee81200018eafe2
1850,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:36:32 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Fair,"1000 ms",config.xlsx,S_23_V30_80.mp4,53,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1902,4.55,5c5cad3e4ee81200018eafe2
1851,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:36:54 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"900 ms",config.xlsx,S_14_V100_50.mp4,33,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23189,55.43,5c5cad3e4ee81200018eafe2
1852,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:37:18 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"2900 ms",config.xlsx,S_11_V80_30.mp4,26,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1670,3.99,5c5cad3e4ee81200018eafe2
1853,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:37:38 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1200 ms",config.xlsx,S_4_V100_50.mp4,10,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11913,27.01,5c5cad3e4ee81200018eafe2
1854,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:38:00 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1000 ms",config.xlsx,S_10_V100_50.mp4,24,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,40078,95.80,5c5cad3e4ee81200018eafe2
1855,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:38:22 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1100 ms",config.xlsx,S_22_V30_80.mp4,50,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,6846,16.36,5c5cad3e4ee81200018eafe2
1856,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:38:45 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1600 ms",config.xlsx,S_15_V80_30.mp4,35,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4813,11.50,5c5cad3e4ee81200018eafe2
1857,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:39:01 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Fair,"1200 ms",config.xlsx,S_26_V50_100.mp4,59,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,20970,35.28,5c5cad3e4ee81200018eafe2
1858,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:39:19 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1600 ms",config.xlsx,S_3_V50_100.mp4,8,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8236,15.70,5c5cad3e4ee81200018eafe2
1859,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:39:42 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1600 ms",config.xlsx,S_16_V100_50.mp4,38,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23765,56.81,5c5cad3e4ee81200018eafe2
1860,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:40:04 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1200 ms",config.xlsx,S_14_V80_30.mp4,31,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5947,14.21,5c5cad3e4ee81200018eafe2
1861,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:41:06 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1200 ms",config.xlsx,L_8_V100_50.mp4,66,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,17100,122.43,5c5cad3e4ee81200018eafe2
1862,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:41:27 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1000 ms",config.xlsx,S_13_V80_30.mp4,30,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2970,7.10,5c5cad3e4ee81200018eafe2
1863,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:42:30 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"1600 ms",config.xlsx,L_26_V100_50.mp4,78,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,42794,306.39,5c5cad3e4ee81200018eafe2
1864,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:42:46 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"1700 ms",config.xlsx,S_26_V100_50.mp4,60,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,21191,35.66,5c5cad3e4ee81200018eafe2
1865,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:43:09 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1300 ms",config.xlsx,S_11_V30_80.mp4,25,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1787,4.27,5c5cad3e4ee81200018eafe2
1866,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:43:24 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1100 ms",config.xlsx,S_25_V80_30.mp4,58,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1162,1.88,5c5cad3e4ee81200018eafe2
1867,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:43:46 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1100 ms",config.xlsx,S_2_V50_100.mp4,4,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8263,18.80,5c5cad3e4ee81200018eafe2
1868,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:44:07 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"900 ms",config.xlsx,S_21_V80_30.mp4,49,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4663,11.15,5c5cad3e4ee81200018eafe2
1869,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:44:26 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1600 ms",config.xlsx,S_3_V80_30.mp4,7,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2354,4.49,5c5cad3e4ee81200018eafe2
1870,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:45:28 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"1300 ms",config.xlsx,L_13_V80_30.mp4,69,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5609,40.16,5c5cad3e4ee81200018eafe2
1871,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:45:54 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1100 ms",config.xlsx,S_2_V100_50.mp4,5,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8738,25.27,5c5cad3e4ee81200018eafe2
1872,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:46:15 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"700 ms",config.xlsx,S_6_V50_100.mp4,13,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11254,25.60,5c5cad3e4ee81200018eafe2
1873,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:47:16 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"700 ms",config.xlsx,L_20_V100_50.mp4,74,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,18602,133.19,5c5cad3e4ee81200018eafe2
1874,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:48:12 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"1100 ms",config.xlsx,L_10_V30_80.mp4,67,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5236,33.82,5c5cad3e4ee81200018eafe2
1875,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:48:34 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1200 ms",config.xlsx,S_20_V80_30.mp4,45,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5419,12.95,5c5cad3e4ee81200018eafe2
1876,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:49:36 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"900 ms",config.xlsx,L_7_V80_30.mp4,65,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,605,4.33,5c5cad3e4ee81200018eafe2
1877,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:50:38 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"800 ms",config.xlsx,L_19_V80_30.mp4,73,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2271,16.26,5c5cad3e4ee81200018eafe2
1878,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:51:00 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Fair,"1800 ms",config.xlsx,S_17_V80_30.mp4,40,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7438,17.78,5c5cad3e4ee81200018eafe2
1879,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:51:22 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1100 ms",config.xlsx,S_18_V100_50.mp4,42,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,22560,53.92,5c5cad3e4ee81200018eafe2
1880,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:51:50 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Poor,"2200 ms",config.xlsx,S_1_V80_30.mp4,2,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2233,6.56,5c5cad3e4ee81200018eafe2
1881,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:52:13 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"2300 ms",config.xlsx,S_12_V80_30.mp4,28,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3553,8.49,5c5cad3e4ee81200018eafe2
1882,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:52:35 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1000 ms",config.xlsx,S_15_V30_80.mp4,34,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5511,13.17,5c5cad3e4ee81200018eafe2
1883,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:52:56 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1100 ms",config.xlsx,S_6_V100_50.mp4,14,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,12952,29.46,5c5cad3e4ee81200018eafe2
1884,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:53:18 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Good,"1500 ms",config.xlsx,S_19_V80_30.mp4,44,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5429,12.98,5c5cad3e4ee81200018eafe2
1885,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:54:21 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Bad,"1200 ms",config.xlsx,L_22_V30_80.mp4,75,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3053,21.86,5c5cad3e4ee81200018eafe2
1886,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:54:43 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1300 ms",config.xlsx,S_7_V100_50.mp4,17,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,13350,31.91,5c5cad3e4ee81200018eafe2
1887,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:55:05 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1100 ms",config.xlsx,S_8_V50_100.mp4,18,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19886,47.53,5c5cad3e4ee81200018eafe2
1888,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:56:01 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Bad,"1100 ms",config.xlsx,L_25_V80_30.mp4,77,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1556,10.05,5c5cad3e4ee81200018eafe2
1889,51344b73479e3b1ef87b9e8735201cd8,"Wednesday 19th of March 2025 11:56:23 AM UTC","United Kingdom","Above 45",Female,GCSEs,"Engineering and Technology","Positive (+)",Low,Art,Excellent,"1700 ms",config.xlsx,S_23_V80_30.mp4,54,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1513,3.62,5c5cad3e4ee81200018eafe2
