Serial No.,Session ID:,Timestamp (UTC),Country,Age,Gender,Education,Education Type,Mood,Tiredness,Interests,Selection,Time,File Name,URL,Video_ID,Browser,Screen Size,OS,Height,Width,FPS,Aspect Ratio,Bitrate (Kbps),File Size (MB),PROLIFIC_PID
3534,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:43:07 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Poor,"1200 ms",config.xlsx,S_5_ProfileC50.mp4,50,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,869,2.18,66d31c165906311ab403cab6
3535,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:43:11 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Excellent,"2300 ms",config.xlsx,S_13_ProfileC90.mp4,39,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,11256,26.85,5a9ddcabdbdb470001ef032d
3536,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:43:12 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Good,"1100 ms",config.xlsx,S_18_ProfileC70.mp4,92,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,7524,17.95,664767168f4bcf47044c9194
3537,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:43:15 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Fair,"3200 ms",config.xlsx,S_17_ProfileC90.mp4,101,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,27006,64.42,57c357770e6a1f00015f6038
3538,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:43:17 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Good,"1100 ms",config.xlsx,S_14_ProfileC70.mp4,66,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,59,16:9,7355,17.54,65c12f82f8bf47156aa06152
3539,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:43:19 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Fair,"1300 ms",config.xlsx,S_11_ProfileC50.mp4,63,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,691,1.65,65ce2a4ff956b6a7e2282d49
3540,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:43:23 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Excellent,"1000 ms",config.xlsx,S_16_ProfileC70.mp4,9,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,359,16:9,4282,10.21,60dc9eef1d2e18498fddb772
3541,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:43:32 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Excellent,"1600 ms",config.xlsx,S_21_ProfileC90.mp4,51,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,16265,38.80,66d31c165906311ab403cab6
3542,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:43:33 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Fair,"1100 ms",config.xlsx,S_15_ProfileC50.mp4,93,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,3763,8.98,664767168f4bcf47044c9194
3543,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:43:39 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Poor,"6500 ms",config.xlsx,S_10_ProfileC30.mp4,40,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,449,1.07,5a9ddcabdbdb470001ef032d
3544,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:43:40 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Good,"6200 ms",config.xlsx,S_25_ProfileC90.mp4,67,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,57,16:9,7669,12.38,65c12f82f8bf47156aa06152
3545,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:43:41 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Good,"4700 ms",config.xlsx,S_8_ProfileC70.mp4,102,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,1531,3.65,57c357770e6a1f00015f6038
3546,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:43:42 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Poor,"1500 ms",config.xlsx,S_23_ProfileC50.mp4,64,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1016,2.42,65ce2a4ff956b6a7e2282d49
3547,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:43:48 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Excellent,"1900 ms",config.xlsx,S_21_ProfileC90.mp4,10,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,362,16:9,16265,38.80,60dc9eef1d2e18498fddb772
3548,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:43:51 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Fair,"1700 ms",config.xlsx,S_3_ProfileC50.mp4,94,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,1597,3.03,664767168f4bcf47044c9194
3549,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:43:57 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Good,"2500 ms",config.xlsx,S_15_ProfileC50.mp4,52,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,3763,8.98,66d31c165906311ab403cab6
3550,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:44:02 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Fair,"900 ms",config.xlsx,S_17_ProfileC50.mp4,103,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,4501,10.74,57c357770e6a1f00015f6038
3551,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:44:04 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Excellent,"3800 ms",config.xlsx,S_11_ProfileC90.mp4,41,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,37119,88.54,5a9ddcabdbdb470001ef032d
3552,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:44:05 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Fair,"1200 ms",config.xlsx,S_5_ProfileC50.mp4,65,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,869,2.18,65ce2a4ff956b6a7e2282d49
3553,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:44:12 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Good,"8000 ms",config.xlsx,S_16_ProfileC70.mp4,68,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,58,16:9,4282,10.21,65c12f82f8bf47156aa06152
3554,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:44:13 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Bad,"1500 ms",config.xlsx,S_2_ProfileC30.mp4,95,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,493,1.12,664767168f4bcf47044c9194
3555,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:44:13 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Bad,"1400 ms",config.xlsx,S_24_ProfileC30.mp4,11,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,363,16:9,615,1.47,60dc9eef1d2e18498fddb772
3556,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:44:20 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Fair,"1300 ms",config.xlsx,S_9_ProfileC50.mp4,53,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,1167,2.78,66d31c165906311ab403cab6
3557,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:44:25 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Bad,"2400 ms",config.xlsx,S_7_ProfileC50.mp4,104,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,514,1.23,57c357770e6a1f00015f6038
3558,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:44:27 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Good,"1500 ms",config.xlsx,S_14_ProfileC70.mp4,66,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7355,17.54,65ce2a4ff956b6a7e2282d49
3559,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:44:28 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Bad,"2600 ms",config.xlsx,S_24_ProfileC30.mp4,42,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,615,1.47,5a9ddcabdbdb470001ef032d
3560,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:44:34 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Bad,"1300 ms",config.xlsx,S_10_ProfileC30.mp4,96,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,449,1.07,664767168f4bcf47044c9194
3561,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:44:36 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Poor,"6000 ms",config.xlsx,S_3_ProfileC50.mp4,69,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1597,3.03,65c12f82f8bf47156aa06152
3562,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:44:37 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Fair,"800 ms",config.xlsx,S_20_ProfileC30.mp4,12,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,358,16:9,2153,5.14,60dc9eef1d2e18498fddb772
3563,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:44:43 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Excellent,"1600 ms",config.xlsx,S_25_ProfileC90.mp4,67,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7669,12.38,65ce2a4ff956b6a7e2282d49
3564,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:44:44 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Good,"1300 ms",config.xlsx,S_10_ProfileC70.mp4,54,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2106,5.02,66d31c165906311ab403cab6
3565,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:44:48 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Good,"2200 ms",config.xlsx,S_18_ProfileC70.mp4,105,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,7524,17.95,57c357770e6a1f00015f6038
3566,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:44:51 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Fair,"1800 ms",config.xlsx,S_16_ProfileC30.mp4,43,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,966,2.31,5a9ddcabdbdb470001ef032d
3567,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:44:57 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Excellent,"2000 ms",config.xlsx,S_21_ProfileC90.mp4,97,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,16265,38.80,664767168f4bcf47044c9194
3568,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:45:00 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Fair,"900 ms",config.xlsx,S_2_ProfileC70.mp4,70,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,61,16:9,1202,2.73,65c12f82f8bf47156aa06152
3569,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:45:03 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Excellent,"3400 ms",config.xlsx,S_6_ProfileC70.mp4,13,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,359,16:9,2927,6.64,60dc9eef1d2e18498fddb772
3570,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:45:06 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Good,"2100 ms",config.xlsx,S_16_ProfileC70.mp4,68,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4282,10.21,65ce2a4ff956b6a7e2282d49
3571,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:45:08 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Good,"1000 ms",config.xlsx,S_11_ProfileC90.mp4,55,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,37119,88.54,66d31c165906311ab403cab6
3572,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:45:10 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Bad,"1400 ms",config.xlsx,S_24_ProfileC30.mp4,106,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,615,1.47,57c357770e6a1f00015f6038
3573,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:45:14 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Excellent,"1700 ms",config.xlsx,S_9_ProfileC50.mp4,44,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,1167,2.78,5a9ddcabdbdb470001ef032d
3574,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:45:24 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Bad,"1200 ms",config.xlsx,S_7_ProfileC50.mp4,71,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,58,16:9,514,1.23,65c12f82f8bf47156aa06152
3575,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:45:24 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Fair,"1500 ms",config.xlsx,S_3_ProfileC50.mp4,69,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1597,3.03,65ce2a4ff956b6a7e2282d49
3576,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:45:25 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Fair,"1600 ms",config.xlsx,S_1_ProfileC50.mp4,98,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,1571,4.60,664767168f4bcf47044c9194
3577,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:45:28 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Excellent,"1400 ms",config.xlsx,S_20_ProfileC70.mp4,14,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,361,16:9,8365,19.95,60dc9eef1d2e18498fddb772
3578,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:45:31 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Bad,"1200 ms",config.xlsx,S_4_ProfileC30.mp4,107,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,187,0.42,57c357770e6a1f00015f6038
3579,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:45:31 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Good,"800 ms",config.xlsx,S_20_ProfileC70.mp4,56,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,8365,19.95,66d31c165906311ab403cab6
3580,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:45:37 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Excellent,"2000 ms",config.xlsx,S_22_ProfileC70.mp4,45,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,8985,21.43,5a9ddcabdbdb470001ef032d
3581,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:45:46 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Good,"1900 ms",config.xlsx,S_2_ProfileC70.mp4,70,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1202,2.73,65ce2a4ff956b6a7e2282d49
3582,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:45:46 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Excellent,"1900 ms",config.xlsx,S_2_ProfileC70.mp4,99,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,1202,2.73,664767168f4bcf47044c9194
3583,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:45:52 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Fair,"4100 ms",config.xlsx,S_13_ProfileC90.mp4,72,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,58,16:9,11256,26.85,65c12f82f8bf47156aa06152
3584,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:45:52 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Good,"900 ms",config.xlsx,S_6_ProfileC70.mp4,108,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,2927,6.64,57c357770e6a1f00015f6038
3585,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:45:53 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Good,"1400 ms",config.xlsx,S_18_ProfileC30.mp4,15,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,359,16:9,2083,4.97,60dc9eef1d2e18498fddb772
3586,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:45:55 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Bad,"1800 ms",config.xlsx,S_10_ProfileC30.mp4,57,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,449,1.07,66d31c165906311ab403cab6
3587,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:46:03 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Excellent,"4200 ms",config.xlsx,S_19_ProfileC90.mp4,46,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,22810,54.41,5a9ddcabdbdb470001ef032d
3588,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:46:08 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Good,"1400 ms",config.xlsx,S_10_ProfileC70.mp4,100,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,2106,5.02,664767168f4bcf47044c9194
3589,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:46:09 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Fair,"1800 ms",config.xlsx,S_7_ProfileC50.mp4,71,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,514,1.23,65ce2a4ff956b6a7e2282d49
3590,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:46:17 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Poor,"2100 ms",config.xlsx,S_18_ProfileC30.mp4,73,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2083,4.97,65c12f82f8bf47156aa06152
3591,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:46:19 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Excellent,"1500 ms",config.xlsx,S_9_ProfileC90.mp4,16,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,359,16:9,25382,60.55,60dc9eef1d2e18498fddb772
3592,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:46:20 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Poor,"2700 ms",config.xlsx,S_12_ProfileC30.mp4,58,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,1011,2.41,66d31c165906311ab403cab6
3593,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:46:20 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Good,"7700 ms",config.xlsx,S_18_ProfileC30.mp4,109,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,2083,4.97,57c357770e6a1f00015f6038
3594,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:46:25 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Excellent,"1500 ms",config.xlsx,S_4_ProfileC90.mp4,47,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,12306,27.90,5a9ddcabdbdb470001ef032d
3595,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:46:30 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Good,"1100 ms",config.xlsx,S_17_ProfileC90.mp4,101,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,27006,64.42,664767168f4bcf47044c9194
3596,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:46:31 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Good,"1300 ms",config.xlsx,S_13_ProfileC90.mp4,72,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11256,26.85,65ce2a4ff956b6a7e2282d49
3597,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:46:42 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Fair,"1400 ms",config.xlsx,S_17_ProfileC50.mp4,74,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,59,16:9,4501,10.74,65c12f82f8bf47156aa06152
3598,4693b51315a518bec13a7b31a0f38196,"Friday 28th of March 2025 03:46:42 PM UTC","United Kingdom","31 to 45",Female,Post-Graduate,Pedagogical,"Positive (+)",Low,Art,Good,"900 ms",config.xlsx,S_16_ProfileC70.mp4,110,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,165,16:9,4282,10.21,57c357770e6a1f00015f6038
3599,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:46:43 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Good,"1800 ms",config.xlsx,S_20_ProfileC70.mp4,59,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,8365,19.95,66d31c165906311ab403cab6
3600,e20b6a7c4499b5f0c9513fd0c06c4feb,"Friday 28th of March 2025 03:46:43 PM UTC",Mexico,"19 to 30",Female,Undergraduate,Economic,"Positive (+)",Low,Beauty,Fair,"1100 ms",config.xlsx,S_21_ProfileC30.mp4,17,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,362,16:9,1778,4.24,60dc9eef1d2e18498fddb772
3601,f14970d0c0e30d5c5813252cdb8b8463,"Friday 28th of March 2025 03:46:43 PM UTC",Italy,"Above 45",Female,Post-Graduate,Humanistic,"Neutral (0)",Medium,Art,Excellent,"1900 ms",config.xlsx,S_25_ProfileC90.mp4,48,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,7669,12.38,5a9ddcabdbdb470001ef032d
3602,799b043e4802c7caa9f7304e7b111670,"Friday 28th of March 2025 03:46:52 PM UTC",Sweden,"31 to 45",Male,GCSEs,"Engineering and Technology","Positive (+)",Low,Sport,Good,"1200 ms",config.xlsx,S_8_ProfileC70.mp4,102,"Chrome 134.0.0.0","1920 X 1200",Windows,1080,1920,60,16:9,1531,3.65,664767168f4bcf47044c9194
3603,6ebdd341221aa1e645f0ac2174b86ff6,"Friday 28th of March 2025 03:46:54 PM UTC",Hungary,"Above 45",Female,GCSEs,Administrative,"Neutral (0)",Low,"Cinema, movies",Poor,"1900 ms",config.xlsx,S_18_ProfileC30.mp4,73,"Chrome 134.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2083,4.97,65ce2a4ff956b6a7e2282d49
3604,1791128623a64891ce1971a1a1a5d3e3,"Friday 28th of March 2025 03:47:02 PM UTC",Latvia,"19 to 30",Female,GCSEs,Other,"Neutral (0)",Low,"Cinema, movies",Fair,"1600 ms",config.xlsx,S_3_ProfileC50.mp4,60,"Chrome 134.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,1597,3.03,66d31c165906311ab403cab6
3605,47b3ca647781dc0e07f417c01153cb68,"Friday 28th of March 2025 03:47:03 PM UTC",Mexico,"31 to 45",Male,GCSEs,"Engineering and Technology","Neutral (0)",Low,Beauty,Fair,"2900 ms",config.xlsx,S_26_ProfileC70.mp4,75,"Chrome 133.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3452,5.81,65c12f82f8bf47156aa06152
